libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 =  0.78%; accuracy_at_5 =  5.86%; loss = 4.605170 
Iteration 20620: accuracy_at_1 = 36.33%; accuracy_at_5 = 67.58%; loss = 2.345057  (0.529738 s/it)
Iteration 20630: accuracy_at_1 = 39.84%; accuracy_at_5 = 74.22%; loss = 2.281431  (0.529794 s/it)
Iteration 20640: accuracy_at_1 = 39.45%; accuracy_at_5 = 72.27%; loss = 2.352231  (0.529893 s/it)
Iteration 20650: accuracy_at_1 = 38.28%; accuracy_at_5 = 62.50%; loss = 2.470547  (0.530537 s/it)
Iteration 20660: accuracy_at_1 = 34.77%; accuracy_at_5 = 67.97%; loss = 2.448377  (0.530274 s/it)
Iteration 20670: accuracy_at_1 = 44.53%; accuracy_at_5 = 69.92%; loss = 2.147781  (0.529515 s/it)
Iteration 20680: accuracy_at_1 = 41.41%; accuracy_at_5 = 66.41%; loss = 2.378049  (0.528470 s/it)
Iteration 20690: accuracy_at_1 = 42.58%; accuracy_at_5 = 71.09%; loss = 2.144914  (0.528252 s/it)
Iteration 20700: accuracy_at_1 = 41.80%; accuracy_at_5 = 67.97%; loss = 2.364927  (0.528764 s/it)
Iteration 20710: accuracy_at_1 = 39.84%; accuracy_at_5 = 67.58%; loss = 2.212706  (0.530298 s/it)
Iteration 20720: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.14%; loss = 2.237728  (0.528969 s/it)
Iteration 20730: accuracy_at_1 = 42.19%; accuracy_at_5 = 69.92%; loss = 2.226099  (0.528537 s/it)
Iteration 20740: accuracy_at_1 = 42.19%; accuracy_at_5 = 73.05%; loss = 2.148497  (0.529841 s/it)
Iteration 20750: accuracy_at_1 = 38.28%; accuracy_at_5 = 69.92%; loss = 2.238611  (0.529955 s/it)
Iteration 20760: accuracy_at_1 = 41.02%; accuracy_at_5 = 72.27%; loss = 2.293441  (0.531144 s/it)
Iteration 20770: accuracy_at_1 = 44.14%; accuracy_at_5 = 71.09%; loss = 2.240004  (0.529918 s/it)
Iteration 20780: accuracy_at_1 = 41.80%; accuracy_at_5 = 74.22%; loss = 2.195757  (0.529560 s/it)
Iteration 20790: accuracy_at_1 = 39.06%; accuracy_at_5 = 64.45%; loss = 2.393639  (0.530886 s/it)
Iteration 20800: accuracy_at_1 = 32.81%; accuracy_at_5 = 64.84%; loss = 2.418471  (0.530727 s/it)
Iteration 20810: accuracy_at_1 = 43.75%; accuracy_at_5 = 72.66%; loss = 2.191408  (0.528912 s/it)
Iteration 20820: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.45%; loss = 2.454385  (0.528468 s/it)
Iteration 20830: accuracy_at_1 = 37.11%; accuracy_at_5 = 69.53%; loss = 2.384765  (0.528495 s/it)
Iteration 20840: accuracy_at_1 = 42.19%; accuracy_at_5 = 68.75%; loss = 2.198507  (0.529000 s/it)
Iteration 20850: accuracy_at_1 = 45.70%; accuracy_at_5 = 73.83%; loss = 2.109546  (0.528689 s/it)
Iteration 20860: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.09%; loss = 2.415857  (0.528668 s/it)
Iteration 20870: accuracy_at_1 = 32.42%; accuracy_at_5 = 64.84%; loss = 2.506690  (0.529692 s/it)
Iteration 20880: accuracy_at_1 = 34.38%; accuracy_at_5 = 67.19%; loss = 2.424734  (0.529705 s/it)
Iteration 20890: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.97%; loss = 2.385854  (0.529709 s/it)
Iteration 20900: accuracy_at_1 = 34.77%; accuracy_at_5 = 71.09%; loss = 2.301318  (0.530018 s/it)
Iteration 20910: accuracy_at_1 = 40.23%; accuracy_at_5 = 70.70%; loss = 2.298759  (0.529185 s/it)
Iteration 20920: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.14%; loss = 2.286545  (0.530312 s/it)
Iteration 20930: accuracy_at_1 = 41.02%; accuracy_at_5 = 67.97%; loss = 2.290438  (0.529133 s/it)
Iteration 20940: accuracy_at_1 = 45.31%; accuracy_at_5 = 71.88%; loss = 2.144745  (0.528902 s/it)
Iteration 20950: accuracy_at_1 = 46.09%; accuracy_at_5 = 72.27%; loss = 2.085375  (0.528615 s/it)
Iteration 20960: accuracy_at_1 = 45.31%; accuracy_at_5 = 73.44%; loss = 2.006024  (0.528721 s/it)
Iteration 20970: accuracy_at_1 = 42.19%; accuracy_at_5 = 71.48%; loss = 2.273024  (0.528609 s/it)
Iteration 20980: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.53%; loss = 2.334472  (0.528657 s/it)
Iteration 20990: accuracy_at_1 = 44.53%; accuracy_at_5 = 73.44%; loss = 2.211445  (0.529328 s/it)
Iteration 21000: accuracy_at_1 = 45.70%; accuracy_at_5 = 70.31%; loss = 2.164673  (0.529674 s/it)
Iteration 21010: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.70%; loss = 2.301849  (0.529815 s/it)
Iteration 21020: accuracy_at_1 = 40.62%; accuracy_at_5 = 72.66%; loss = 2.161424  (0.530247 s/it)
Iteration 21030: accuracy_at_1 = 38.67%; accuracy_at_5 = 70.31%; loss = 2.232605  (0.530072 s/it)
Iteration 21040: accuracy_at_1 = 42.58%; accuracy_at_5 = 71.48%; loss = 2.161021  (0.531053 s/it)
Iteration 21050: accuracy_at_1 = 42.19%; accuracy_at_5 = 76.56%; loss = 2.085241  (0.529934 s/it)
Iteration 21060: accuracy_at_1 = 43.36%; accuracy_at_5 = 69.53%; loss = 2.335009  (0.529224 s/it)
Iteration 21070: accuracy_at_1 = 34.77%; accuracy_at_5 = 64.84%; loss = 2.385395  (0.528781 s/it)
Iteration 21080: accuracy_at_1 = 44.53%; accuracy_at_5 = 73.05%; loss = 2.174585  (0.528874 s/it)
Iteration 21090: accuracy_at_1 = 43.75%; accuracy_at_5 = 72.66%; loss = 2.091994  (0.528577 s/it)
Iteration 21100: accuracy_at_1 = 44.92%; accuracy_at_5 = 73.83%; loss = 2.134333  (0.530500 s/it)
Iteration 21110: accuracy_at_1 = 42.97%; accuracy_at_5 = 74.22%; loss = 2.118539  (0.528596 s/it)
Iteration 21120: accuracy_at_1 = 37.89%; accuracy_at_5 = 64.45%; loss = 2.429671  (0.528708 s/it)
Iteration 21130: accuracy_at_1 = 41.80%; accuracy_at_5 = 74.22%; loss = 2.144545  (0.529899 s/it)
Iteration 21140: accuracy_at_1 = 42.97%; accuracy_at_5 = 69.14%; loss = 2.303315  (0.530392 s/it)
Iteration 21150: accuracy_at_1 = 44.53%; accuracy_at_5 = 70.70%; loss = 2.162499  (0.529534 s/it)
Iteration 21160: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.09%; loss = 2.212194  (0.530156 s/it)
Iteration 21170: accuracy_at_1 = 44.14%; accuracy_at_5 = 71.88%; loss = 2.185716  (0.531955 s/it)
Iteration 21180: accuracy_at_1 = 40.62%; accuracy_at_5 = 75.78%; loss = 2.197881  (0.530198 s/it)
Iteration 21190: accuracy_at_1 = 39.45%; accuracy_at_5 = 70.70%; loss = 2.330004  (0.529769 s/it)
Iteration 21200: accuracy_at_1 = 39.06%; accuracy_at_5 = 73.44%; loss = 2.170924  (0.529020 s/it)
Iteration 21210: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.48%; loss = 2.225616  (0.528827 s/it)
Iteration 21220: accuracy_at_1 = 45.70%; accuracy_at_5 = 75.78%; loss = 2.124401  (0.529251 s/it)
Iteration 21230: accuracy_at_1 = 42.97%; accuracy_at_5 = 72.66%; loss = 2.155906  (0.528911 s/it)
Iteration 21240: accuracy_at_1 = 44.14%; accuracy_at_5 = 76.17%; loss = 2.063689  (0.528852 s/it)
Iteration 21250: accuracy_at_1 = 35.16%; accuracy_at_5 = 67.19%; loss = 2.367354  (0.529877 s/it)
Iteration 21260: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.36%; loss = 2.314020  (0.530340 s/it)
Iteration 21270: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.58%; loss = 2.336155  (0.529960 s/it)
Iteration 21280: accuracy_at_1 = 38.67%; accuracy_at_5 = 71.88%; loss = 2.372053  (0.530182 s/it)
Iteration 21290: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.53%; loss = 2.237132  (0.529700 s/it)
Iteration 21300: accuracy_at_1 = 41.41%; accuracy_at_5 = 70.31%; loss = 2.299343  (0.529948 s/it)
Iteration 21310: accuracy_at_1 = 38.67%; accuracy_at_5 = 69.14%; loss = 2.276443  (0.530105 s/it)
Iteration 21320: accuracy_at_1 = 40.23%; accuracy_at_5 = 71.48%; loss = 2.238985  (0.528527 s/it)
Iteration 21330: accuracy_at_1 = 36.72%; accuracy_at_5 = 69.92%; loss = 2.318503  (0.528680 s/it)
Iteration 21340: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.53%; loss = 2.352194  (0.529101 s/it)
Iteration 21350: accuracy_at_1 = 44.92%; accuracy_at_5 = 73.83%; loss = 2.057137  (0.528909 s/it)
Iteration 21360: accuracy_at_1 = 42.97%; accuracy_at_5 = 75.78%; loss = 2.145350  (0.528930 s/it)
Iteration 21370: accuracy_at_1 = 40.62%; accuracy_at_5 = 71.09%; loss = 2.209088  (0.528529 s/it)
Iteration 21380: accuracy_at_1 = 41.41%; accuracy_at_5 = 71.09%; loss = 2.333849  (0.529335 s/it)
Iteration 21390: accuracy_at_1 = 41.80%; accuracy_at_5 = 68.36%; loss = 2.318643  (0.530046 s/it)
Iteration 21400: accuracy_at_1 = 47.27%; accuracy_at_5 = 75.78%; loss = 2.092432  (0.530084 s/it)
Iteration 21410: accuracy_at_1 = 38.67%; accuracy_at_5 = 71.48%; loss = 2.277032  (0.529921 s/it)
Iteration 21420: accuracy_at_1 = 42.97%; accuracy_at_5 = 72.27%; loss = 2.195668  (0.529840 s/it)
Iteration 21430: accuracy_at_1 = 37.89%; accuracy_at_5 = 67.19%; loss = 2.266417  (0.530158 s/it)
Iteration 21440: accuracy_at_1 = 41.02%; accuracy_at_5 = 64.84%; loss = 2.438799  (0.529398 s/it)
Iteration 21450: accuracy_at_1 = 41.02%; accuracy_at_5 = 72.27%; loss = 2.251472  (0.528491 s/it)
Iteration 21460: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.70%; loss = 2.379410  (0.528378 s/it)
Iteration 21470: accuracy_at_1 = 31.25%; accuracy_at_5 = 66.80%; loss = 2.543697  (0.528448 s/it)
Iteration 21480: accuracy_at_1 = 39.45%; accuracy_at_5 = 73.83%; loss = 2.185545  (0.528339 s/it)
Iteration 21490: accuracy_at_1 = 42.58%; accuracy_at_5 = 67.19%; loss = 2.400803  (0.530432 s/it)
Iteration 21500: accuracy_at_1 = 43.36%; accuracy_at_5 = 71.09%; loss = 2.300056  (0.528488 s/it)
Iteration 21510: accuracy_at_1 = 43.36%; accuracy_at_5 = 76.56%; loss = 1.998601  (0.529856 s/it)
Iteration 21520: accuracy_at_1 = 42.19%; accuracy_at_5 = 71.09%; loss = 2.206492  (0.529979 s/it)
Iteration 21530: accuracy_at_1 = 42.97%; accuracy_at_5 = 67.97%; loss = 2.262983  (0.529737 s/it)
Iteration 21540: accuracy_at_1 = 35.55%; accuracy_at_5 = 72.27%; loss = 2.345442  (0.529820 s/it)
Iteration 21550: accuracy_at_1 = 39.84%; accuracy_at_5 = 71.48%; loss = 2.278396  (0.530471 s/it)
Iteration 21560: accuracy_at_1 = 37.89%; accuracy_at_5 = 73.83%; loss = 2.289544  (0.530514 s/it)
Iteration 21570: accuracy_at_1 = 46.48%; accuracy_at_5 = 71.48%; loss = 2.123731  (0.529167 s/it)
Iteration 21580: accuracy_at_1 = 42.97%; accuracy_at_5 = 70.31%; loss = 2.165679  (0.528506 s/it)
Iteration 21590: accuracy_at_1 = 39.84%; accuracy_at_5 = 72.66%; loss = 2.220798  (0.528633 s/it)
Iteration 21600: accuracy_at_1 = 41.80%; accuracy_at_5 = 72.66%; loss = 2.150479  (0.528636 s/it)
Iteration 21610: accuracy_at_1 = 42.58%; accuracy_at_5 = 73.44%; loss = 2.178772  (0.528466 s/it)
Iteration 21620: accuracy_at_1 = 39.45%; accuracy_at_5 = 71.09%; loss = 2.237617  (0.528635 s/it)
Iteration 21630: accuracy_at_1 = 33.59%; accuracy_at_5 = 67.97%; loss = 2.455278  (0.529117 s/it)
Iteration 21640: accuracy_at_1 = 39.06%; accuracy_at_5 = 69.14%; loss = 2.292973  (0.529954 s/it)
Iteration 21650: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.88%; loss = 2.139219  (0.529874 s/it)
Iteration 21660: accuracy_at_1 = 41.41%; accuracy_at_5 = 74.61%; loss = 2.099620  (0.529996 s/it)
Iteration 21670: accuracy_at_1 = 41.41%; accuracy_at_5 = 70.31%; loss = 2.306439  (0.529992 s/it)
Iteration 21680: accuracy_at_1 = 37.11%; accuracy_at_5 = 67.58%; loss = 2.327127  (0.529654 s/it)
Iteration 21690: accuracy_at_1 = 33.59%; accuracy_at_5 = 62.89%; loss = 2.634408  (0.530174 s/it)
Iteration 21700: accuracy_at_1 = 41.41%; accuracy_at_5 = 69.53%; loss = 2.292955  (0.529572 s/it)
Iteration 21710: accuracy_at_1 = 37.89%; accuracy_at_5 = 67.19%; loss = 2.336540  (0.528591 s/it)
Iteration 21720: accuracy_at_1 = 39.84%; accuracy_at_5 = 74.22%; loss = 2.246191  (0.528482 s/it)
Iteration 21730: accuracy_at_1 = 37.11%; accuracy_at_5 = 69.14%; loss = 2.457513  (0.528901 s/it)
Iteration 21740: accuracy_at_1 = 43.36%; accuracy_at_5 = 73.05%; loss = 2.182558  (0.528728 s/it)
Iteration 21750: accuracy_at_1 = 37.89%; accuracy_at_5 = 68.36%; loss = 2.321522  (0.528683 s/it)
Iteration 21760: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.92%; loss = 2.359740  (0.528796 s/it)
Iteration 21770: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.36%; loss = 2.460104  (0.529492 s/it)
Iteration 21780: accuracy_at_1 = 39.45%; accuracy_at_5 = 67.19%; loss = 2.300029  (0.529965 s/it)
Iteration 21790: accuracy_at_1 = 39.84%; accuracy_at_5 = 64.84%; loss = 2.329291  (0.531505 s/it)
Iteration 21800: accuracy_at_1 = 42.19%; accuracy_at_5 = 74.61%; loss = 2.146793  (0.529601 s/it)
Iteration 21810: accuracy_at_1 = 40.62%; accuracy_at_5 = 72.27%; loss = 2.236150  (0.529870 s/it)
Iteration 21820: accuracy_at_1 = 36.33%; accuracy_at_5 = 70.31%; loss = 2.229547  (0.530090 s/it)
Iteration 21830: accuracy_at_1 = 47.66%; accuracy_at_5 = 75.78%; loss = 2.122157  (0.528725 s/it)
Iteration 21840: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.58%; loss = 2.463994  (0.528589 s/it)
Iteration 21850: accuracy_at_1 = 42.19%; accuracy_at_5 = 72.27%; loss = 2.268215  (0.528609 s/it)
Iteration 21860: accuracy_at_1 = 42.58%; accuracy_at_5 = 68.36%; loss = 2.240135  (0.528596 s/it)
Iteration 21870: accuracy_at_1 = 39.45%; accuracy_at_5 = 67.97%; loss = 2.348224  (0.528826 s/it)
Iteration 21880: accuracy_at_1 = 41.02%; accuracy_at_5 = 70.70%; loss = 2.208647  (0.530315 s/it)
Iteration 21890: accuracy_at_1 = 38.67%; accuracy_at_5 = 74.22%; loss = 2.187201  (0.528867 s/it)
Iteration 21900: accuracy_at_1 = 34.38%; accuracy_at_5 = 66.41%; loss = 2.480168  (0.529730 s/it)
Iteration 21910: accuracy_at_1 = 40.23%; accuracy_at_5 = 67.97%; loss = 2.292877  (0.529716 s/it)
Iteration 21920: accuracy_at_1 = 31.64%; accuracy_at_5 = 67.97%; loss = 2.450234  (0.530164 s/it)
Iteration 21930: accuracy_at_1 = 42.58%; accuracy_at_5 = 71.88%; loss = 2.220615  (0.531042 s/it)
Iteration 21940: accuracy_at_1 = 37.11%; accuracy_at_5 = 65.62%; loss = 2.440665  (0.530550 s/it)
Iteration 21950: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.41%; loss = 2.371949  (0.529725 s/it)
Iteration 21960: accuracy_at_1 = 38.67%; accuracy_at_5 = 72.27%; loss = 2.228392  (0.528834 s/it)
Iteration 21970: accuracy_at_1 = 39.45%; accuracy_at_5 = 68.75%; loss = 2.255535  (0.528550 s/it)
Iteration 21980: accuracy_at_1 = 40.23%; accuracy_at_5 = 73.83%; loss = 2.164099  (0.528313 s/it)
Iteration 21990: accuracy_at_1 = 39.84%; accuracy_at_5 = 69.14%; loss = 2.295233  (0.528683 s/it)
Iteration 22000: accuracy_at_1 = 42.19%; accuracy_at_5 = 72.66%; loss = 2.148557  (0.529107 s/it)
Iteration 22010: accuracy_at_1 = 44.14%; accuracy_at_5 = 73.83%; loss = 2.159083  (0.528679 s/it)
Iteration 22020: accuracy_at_1 = 36.72%; accuracy_at_5 = 71.88%; loss = 2.360236  (0.529169 s/it)
Iteration 22030: accuracy_at_1 = 37.50%; accuracy_at_5 = 69.53%; loss = 2.352515  (0.529954 s/it)
Iteration 22040: accuracy_at_1 = 44.14%; accuracy_at_5 = 73.83%; loss = 2.090729  (0.529726 s/it)
Iteration 22050: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.75%; loss = 2.199558  (0.530546 s/it)
Iteration 22060: accuracy_at_1 = 46.48%; accuracy_at_5 = 75.00%; loss = 2.051436  (0.530529 s/it)
Iteration 22070: accuracy_at_1 = 41.02%; accuracy_at_5 = 69.53%; loss = 2.267133  (0.529962 s/it)
Iteration 22080: accuracy_at_1 = 41.02%; accuracy_at_5 = 71.48%; loss = 2.259479  (0.529698 s/it)
Iteration 22090: accuracy_at_1 = 43.75%; accuracy_at_5 = 69.92%; loss = 2.257630  (0.529223 s/it)
Iteration 22100: accuracy_at_1 = 42.58%; accuracy_at_5 = 72.27%; loss = 2.335768  (0.528715 s/it)
Iteration 22110: accuracy_at_1 = 35.55%; accuracy_at_5 = 67.97%; loss = 2.435377  (0.529204 s/it)
Iteration 22120: accuracy_at_1 = 37.50%; accuracy_at_5 = 73.05%; loss = 2.129556  (0.529206 s/it)
Iteration 22130: accuracy_at_1 = 37.89%; accuracy_at_5 = 69.92%; loss = 2.304234  (0.528959 s/it)
Iteration 22140: accuracy_at_1 = 44.14%; accuracy_at_5 = 71.48%; loss = 2.221918  (0.529071 s/it)
Iteration 22150: accuracy_at_1 = 39.84%; accuracy_at_5 = 76.17%; loss = 2.170353  (0.530070 s/it)
Iteration 22160: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.92%; loss = 2.247488  (0.530003 s/it)
Iteration 22170: accuracy_at_1 = 40.62%; accuracy_at_5 = 68.75%; loss = 2.248733  (0.530486 s/it)
Iteration 22180: accuracy_at_1 = 46.09%; accuracy_at_5 = 71.88%; loss = 2.090005  (0.529975 s/it)
Iteration 22190: accuracy_at_1 = 47.66%; accuracy_at_5 = 74.22%; loss = 2.065683  (0.530568 s/it)
Iteration 22200: accuracy_at_1 = 42.97%; accuracy_at_5 = 72.66%; loss = 2.130545  (0.530265 s/it)
Iteration 22210: accuracy_at_1 = 44.14%; accuracy_at_5 = 73.83%; loss = 2.098710  (0.529434 s/it)
Iteration 22220: accuracy_at_1 = 41.80%; accuracy_at_5 = 72.66%; loss = 2.182312  (0.528593 s/it)
Iteration 22230: accuracy_at_1 = 43.75%; accuracy_at_5 = 69.14%; loss = 2.243165  (0.528389 s/it)
Iteration 22240: accuracy_at_1 = 35.94%; accuracy_at_5 = 72.27%; loss = 2.254739  (0.529585 s/it)
Iteration 22250: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.88%; loss = 2.240792  (0.529637 s/it)
Iteration 22260: accuracy_at_1 = 44.92%; accuracy_at_5 = 66.41%; loss = 2.282167  (0.528820 s/it)
Iteration 22270: accuracy_at_1 = 41.02%; accuracy_at_5 = 73.05%; loss = 2.223007  (0.530892 s/it)
Iteration 22280: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.53%; loss = 2.229429  (0.529738 s/it)
Iteration 22290: accuracy_at_1 = 38.67%; accuracy_at_5 = 72.66%; loss = 2.266539  (0.530062 s/it)
Iteration 22300: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.88%; loss = 2.100383  (0.530824 s/it)
Iteration 22310: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.92%; loss = 2.243193  (0.530160 s/it)
Iteration 22320: accuracy_at_1 = 43.36%; accuracy_at_5 = 70.31%; loss = 2.269460  (0.529822 s/it)
Iteration 22330: accuracy_at_1 = 41.02%; accuracy_at_5 = 72.66%; loss = 2.137271  (0.530159 s/it)
Iteration 22340: accuracy_at_1 = 44.92%; accuracy_at_5 = 69.53%; loss = 2.166467  (0.529430 s/it)
Iteration 22350: accuracy_at_1 = 39.06%; accuracy_at_5 = 66.02%; loss = 2.379951  (0.528507 s/it)
Iteration 22360: accuracy_at_1 = 40.23%; accuracy_at_5 = 73.05%; loss = 2.229899  (0.528977 s/it)
Iteration 22370: accuracy_at_1 = 37.89%; accuracy_at_5 = 73.44%; loss = 2.171332  (0.528301 s/it)
Iteration 22380: accuracy_at_1 = 39.45%; accuracy_at_5 = 71.09%; loss = 2.314088  (0.528724 s/it)
Iteration 22390: accuracy_at_1 = 46.48%; accuracy_at_5 = 75.78%; loss = 2.061204  (0.529400 s/it)
Iteration 22400: accuracy_at_1 = 44.53%; accuracy_at_5 = 71.88%; loss = 2.196111  (0.529142 s/it)
Iteration 22410: accuracy_at_1 = 40.62%; accuracy_at_5 = 67.58%; loss = 2.294971  (0.530127 s/it)
Iteration 22420: accuracy_at_1 = 41.02%; accuracy_at_5 = 71.88%; loss = 2.293645  (0.530088 s/it)
Iteration 22430: accuracy_at_1 = 37.11%; accuracy_at_5 = 68.75%; loss = 2.336991  (0.529943 s/it)
Iteration 22440: accuracy_at_1 = 37.11%; accuracy_at_5 = 71.09%; loss = 2.244443  (0.529676 s/it)
Iteration 22450: accuracy_at_1 = 39.06%; accuracy_at_5 = 67.97%; loss = 2.410450  (0.529851 s/it)
Iteration 22460: accuracy_at_1 = 41.02%; accuracy_at_5 = 70.70%; loss = 2.201189  (0.529936 s/it)
Iteration 22470: accuracy_at_1 = 41.80%; accuracy_at_5 = 67.97%; loss = 2.255193  (0.529048 s/it)
Iteration 22480: accuracy_at_1 = 42.97%; accuracy_at_5 = 67.97%; loss = 2.222498  (0.529090 s/it)
Iteration 22490: accuracy_at_1 = 40.23%; accuracy_at_5 = 69.53%; loss = 2.309776  (0.528385 s/it)
Iteration 22500: accuracy_at_1 = 41.41%; accuracy_at_5 = 72.27%; loss = 2.226851  (0.528569 s/it)
Iteration 22510: accuracy_at_1 = 41.80%; accuracy_at_5 = 71.09%; loss = 2.257066  (0.529069 s/it)
Iteration 22520: accuracy_at_1 = 38.67%; accuracy_at_5 = 70.70%; loss = 2.278554  (0.528613 s/it)
Iteration 22530: accuracy_at_1 = 41.41%; accuracy_at_5 = 72.66%; loss = 2.173103  (0.528549 s/it)
Iteration 22540: accuracy_at_1 = 41.02%; accuracy_at_5 = 71.48%; loss = 2.274117  (0.530275 s/it)
Iteration 22550: accuracy_at_1 = 39.84%; accuracy_at_5 = 68.75%; loss = 2.344959  (0.529681 s/it)
Iteration 22560: accuracy_at_1 = 42.19%; accuracy_at_5 = 69.92%; loss = 2.236907  (0.530273 s/it)
Iteration 22570: accuracy_at_1 = 39.06%; accuracy_at_5 = 64.45%; loss = 2.489977  (0.529366 s/it)
Iteration 22580: accuracy_at_1 = 37.89%; accuracy_at_5 = 73.83%; loss = 2.247200  (0.529733 s/it)
Iteration 22590: accuracy_at_1 = 37.11%; accuracy_at_5 = 70.31%; loss = 2.363503  (0.530127 s/it)
Iteration 22600: accuracy_at_1 = 37.50%; accuracy_at_5 = 70.70%; loss = 2.388022  (0.528595 s/it)
Iteration 22610: accuracy_at_1 = 41.02%; accuracy_at_5 = 67.58%; loss = 2.343006  (0.528581 s/it)
Iteration 22620: accuracy_at_1 = 45.70%; accuracy_at_5 = 75.00%; loss = 2.097594  (0.528684 s/it)
Iteration 22630: accuracy_at_1 = 40.62%; accuracy_at_5 = 72.27%; loss = 2.264253  (0.528501 s/it)
Iteration 22640: accuracy_at_1 = 39.84%; accuracy_at_5 = 72.27%; loss = 2.298290  (0.528547 s/it)
Iteration 22650: accuracy_at_1 = 42.58%; accuracy_at_5 = 73.05%; loss = 2.137015  (0.529075 s/it)
Iteration 22660: accuracy_at_1 = 41.02%; accuracy_at_5 = 69.14%; loss = 2.320764  (0.530905 s/it)
Iteration 22670: accuracy_at_1 = 39.06%; accuracy_at_5 = 70.31%; loss = 2.290948  (0.529702 s/it)
Iteration 22680: accuracy_at_1 = 41.80%; accuracy_at_5 = 77.34%; loss = 2.128183  (0.529891 s/it)
Iteration 22690: accuracy_at_1 = 38.67%; accuracy_at_5 = 72.27%; loss = 2.203663  (0.531305 s/it)
Iteration 22700: accuracy_at_1 = 35.94%; accuracy_at_5 = 65.23%; loss = 2.510085  (0.532047 s/it)
Iteration 22710: accuracy_at_1 = 39.45%; accuracy_at_5 = 66.41%; loss = 2.366787  (0.530070 s/it)
Iteration 22720: accuracy_at_1 = 42.19%; accuracy_at_5 = 73.44%; loss = 2.166343  (0.530008 s/it)
Iteration 22730: accuracy_at_1 = 41.80%; accuracy_at_5 = 71.48%; loss = 2.270404  (0.528660 s/it)
Iteration 22740: accuracy_at_1 = 39.84%; accuracy_at_5 = 70.70%; loss = 2.189579  (0.528538 s/it)
Iteration 22750: accuracy_at_1 = 40.23%; accuracy_at_5 = 70.70%; loss = 2.226685  (0.528844 s/it)
Iteration 22760: accuracy_at_1 = 41.02%; accuracy_at_5 = 71.88%; loss = 2.148143  (0.528857 s/it)
Iteration 22770: accuracy_at_1 = 41.41%; accuracy_at_5 = 70.70%; loss = 2.249030  (0.529018 s/it)
Iteration 22780: accuracy_at_1 = 41.41%; accuracy_at_5 = 70.31%; loss = 2.285190  (0.529380 s/it)
Iteration 22790: accuracy_at_1 = 41.80%; accuracy_at_5 = 69.53%; loss = 2.340793  (0.530149 s/it)
Iteration 22800: accuracy_at_1 = 39.45%; accuracy_at_5 = 74.61%; loss = 2.165729  (0.530029 s/it)
Iteration 22810: accuracy_at_1 = 37.50%; accuracy_at_5 = 64.84%; loss = 2.387190  (0.529838 s/it)
Iteration 22820: accuracy_at_1 = 36.33%; accuracy_at_5 = 69.53%; loss = 2.434061  (0.530076 s/it)
Iteration 22830: accuracy_at_1 = 42.97%; accuracy_at_5 = 75.00%; loss = 2.141331  (0.529877 s/it)
Iteration 22840: accuracy_at_1 = 48.83%; accuracy_at_5 = 75.78%; loss = 2.115914  (0.530413 s/it)
Iteration 22850: accuracy_at_1 = 41.02%; accuracy_at_5 = 69.92%; loss = 2.237955  (0.530331 s/it)
Iteration 22860: accuracy_at_1 = 36.72%; accuracy_at_5 = 67.97%; loss = 2.336293  (0.529167 s/it)
Iteration 22870: accuracy_at_1 = 39.84%; accuracy_at_5 = 68.36%; loss = 2.359577  (0.528945 s/it)
Iteration 22880: accuracy_at_1 = 42.58%; accuracy_at_5 = 71.09%; loss = 2.155818  (0.528456 s/it)
Iteration 22890: accuracy_at_1 = 42.58%; accuracy_at_5 = 73.44%; loss = 2.177074  (0.529064 s/it)
Iteration 22900: accuracy_at_1 = 37.50%; accuracy_at_5 = 66.41%; loss = 2.397988  (0.529002 s/it)
Iteration 22910: accuracy_at_1 = 41.41%; accuracy_at_5 = 65.62%; loss = 2.357991  (0.528897 s/it)
Iteration 22920: accuracy_at_1 = 44.53%; accuracy_at_5 = 71.09%; loss = 2.132283  (0.529733 s/it)
Iteration 22930: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.31%; loss = 2.312277  (0.530018 s/it)
